student_id,internship_id,success_prob,hybrid_v2,rural_urban,college_tier,gender,rank_fair,explain_reasons,missing_skills,course_suggestions,skill_overlap,skill_match_count
STU_0072,INT_0064,0.0009833679072562,0.5201416633805584,rural,tier_3,male,5,"[""This software development role aligns perfectly with your  background"", ""Ensuring equal opportunities for rural students like yourself"", ""This role offers excellent learning opportunities in software development""]","[""ml"", ""reactjs"", ""nodejs js""]","{""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}], ""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}], ""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}",[],0
STU_0073,INT_0034,0.0010402271140395,0.4168416469681359,rural,tier_3,male,1,"[""This data science role aligns perfectly with your  background"", ""Good selection probability based on historical data"", ""Ensuring equal opportunities for rural students like yourself""]","[""reactjs"", ""ml""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}], ""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}",[],0
STU_0073,INT_0169,0.0010365031536439,0.390820007962793,rural,tier_3,male,2,"[""You already know sql and py, which are required skills"", ""This data science role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""sql"", ""py""]",2
STU_0073,INT_0071,0.001024713106085,0.4228087009720974,rural,tier_3,male,3,"[""You already know java and py, which are required skills"", ""This data science role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""reactjs""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""java"", ""py""]",2
STU_0073,INT_0156,0.0009999056164851,0.4679438524666737,rural,tier_3,male,4,"[""This data science role aligns perfectly with your  background"", ""Ensuring equal opportunities for rural students like yourself"", ""This role offers excellent learning opportunities in data science""]","[""reactjs"", ""ml""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}], ""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}",[],0
STU_0073,INT_0137,0.0009858125250877,0.4287577962190584,rural,tier_3,male,5,"[""You already know java, which is required for this role"", ""This web development role aligns perfectly with your  background"", ""Ensuring equal opportunities for rural students like yourself""]","[""reactjs""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""java""]",1
STU_0074,INT_0129,0.0010345271546743,0.3944619211135918,urban,tier_3,male,1,"[""You already know sql and java, which are required skills"", ""This mobile apps role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""sql"", ""java""]",2
STU_0074,INT_0170,0.0010253558917622,0.4000448098107447,urban,tier_3,male,2,"[""You already know java, which is required for this role"", ""This web development role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""py""]","{""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}]}","[""java""]",1
STU_0074,INT_0005,0.001007768607007,0.3955650094846989,urban,tier_3,male,3,"[""You already know sql, which is required for this role"", ""This mobile apps role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""ml""]","{""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}","[""sql""]",1
STU_0074,INT_0071,0.0010072687020886,0.3934687263663972,urban,tier_3,male,4,"[""You already know java, which is required for this role"", ""This data science role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""py"", ""reactjs""]","{""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}], ""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""java""]",1
STU_0074,INT_0044,0.0009734144901039,0.4105725144337914,urban,tier_3,male,5,"[""You already know java, which is required for this role"", ""This software development role aligns perfectly with your  background"", ""Promoting diversity by including students from all college tiers""]","[""py""]","{""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}]}","[""java""]",1
STU_0075,INT_0125,0.0010346375575833,0.4407345152859355,rural,tier_2,male,1,"[""You already know py, which is required for this role"", ""This data science role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.3) make you a competitive candidate""]","[""ml""]","{""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}","[""py""]",1
STU_0075,INT_0092,0.0010336594962377,0.4626744358437088,rural,tier_2,male,2,"[""You already know py, which is required for this role"", ""This data science role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.3) make you a competitive candidate""]",[],{},"[""py""]",1
STU_0075,INT_0007,0.001027284988301,0.4215792016843266,rural,tier_2,male,3,"[""You already know py, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.3) make you a competitive candidate""]","[""ml""]","{""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}","[""py""]",1
STU_0075,INT_0169,0.0010226353425897,0.4188490277738851,rural,tier_2,male,4,"[""You already know py, which is required for this role"", ""This data science role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.3) make you a competitive candidate""]","[""sql""]","{""sql"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""sql\"" courses"", ""link"": ""https://www.google.com/search?q=sql+online+course"", ""rating"": 0.0}]}","[""py""]",1
STU_0075,INT_0071,0.001019265256876,0.3964433772127786,rural,tier_2,male,5,"[""You already know py, which is required for this role"", ""This data science role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.3) make you a competitive candidate""]","[""java"", ""reactjs""]","{""java"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""java\"" courses"", ""link"": ""https://www.google.com/search?q=java+online+course"", ""rating"": 0.0}], ""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""py""]",1
STU_0076,INT_0052,0.0010542977564336,0.3824896152020977,rural,tier_3,male,1,"[""You already know ml, which is required for this role"", ""This web development role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""java"", ""reactjs""]","{""java"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""java\"" courses"", ""link"": ""https://www.google.com/search?q=java+online+course"", ""rating"": 0.0}], ""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0076,INT_0146,0.0010481518066311,0.4434609932323388,rural,tier_3,male,2,"[""You already know sql and ml, which are required skills"", ""This web development role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""sql"", ""ml""]",2
STU_0076,INT_0041,0.0010397846871294,0.4049712290287774,rural,tier_3,male,3,"[""You already know sql and ml, which are required skills"", ""This web development role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""sql"", ""ml""]",2
STU_0076,INT_0088,0.0010390933581514,0.3861208489226225,rural,tier_3,male,4,"[""You already know sql and ml, which are required skills"", ""This data science role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""sql"", ""ml""]",2
STU_0076,INT_0133,0.001026745705547,0.3993485583110392,rural,tier_3,male,5,"[""You already know ml, which is required for this role"", ""This web development role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""ml""]",1
STU_0077,INT_0008,0.0009862376385375,0.4619168725484119,urban,tier_3,female,1,"[""You already know java, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Promoting diversity by including students from all college tiers""]","[""sql"", ""py""]","{""sql"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""sql\"" courses"", ""link"": ""https://www.google.com/search?q=sql+online+course"", ""rating"": 0.0}], ""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}]}","[""java""]",1
STU_0077,INT_0002,0.0009820804216678,0.4503172799413997,urban,tier_3,female,2,"[""This mobile apps role aligns perfectly with your  background"", ""Promoting diversity by including students from all college tiers"", ""This role offers excellent learning opportunities in mobile apps""]","[""py""]","{""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}]}",[],0
STU_0077,INT_0148,0.0009810235939756,0.4344810999985788,urban,tier_3,female,3,"[""This ai/ml role aligns perfectly with your  background"", ""Promoting diversity by including students from all college tiers"", ""This role offers excellent learning opportunities in ai/ml""]","[""py"", ""ml""]","{""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}], ""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}",[],0
STU_0077,INT_0037,0.0009700629566187,0.4780052630500485,urban,tier_3,female,4,"[""This ai/ml role aligns perfectly with your  background"", ""Promoting diversity by including students from all college tiers"", ""This role offers excellent learning opportunities in ai/ml""]","[""reactjs"", ""nodejs js""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}], ""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}",[],0
STU_0077,INT_0062,0.0009593422119157,0.471232983356345,urban,tier_3,female,5,"[""This web development role aligns perfectly with your  background"", ""Promoting diversity by including students from all college tiers"", ""This role offers excellent learning opportunities in web development""]","[""reactjs"", ""ml""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}], ""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}",[],0
